store,sku,pn,url,price,seller
Walmart,32427609,10B6000AUS,http://www.walmart.com/ip/Lenovo-ThinkCentre-M73-Small-Form-Factor-Desktop-PC-with-Intel-Pentium-G3220-Dual-Core-Processor-2GB-Memory-500GB-Hard-Drive-and-Windows-7-Professi/32427609,499.99,Not Listed
Walmart,32427598,10AL0009US,http://www.walmart.com/ip/Lenovo-ThinkCentre-M83-Mini-Tower-Desktop-PC-with-Intel-Core-i5-4570-Quad-Core-Processor-4GB-Memory-500GB-Hard-Drive-and-Windows-7-Professional/32427598,703.52,Walmart.com
Walmart,32427602,10AM0002US,http://www.walmart.com/ip/Lenovo-ThinkCentre-M83-Small-Form-Factor-Pro-Desktop-PC-with-Intel-Core-i5-4670-Quad-Core-Processor-4GB-Memory-1TB-Hard-Drive-and-Windows-7-Professi/32427602,728.95,Walmart.com
Walmart,32427603,10AM0009US,http://www.walmart.com/ip/Lenovo-ThinkCentre-M83-Small-Form-Factor-Pro-Desktop-PC-with-Intel-Core-i3-4130-Dual-Core-Processor-4GB-Memory-500GB-Hard-Drive-and-Windows-7-Profes/32427603,629.62,Not Listed
Walmart,38762387,10AF000FUS,http://www.walmart.com/ip/ThinkCentre-M93z-All-In-One-Non-touch-Desktop-PC-i3-4GB-RAM-500GB-HDD/38762387,985.79,Walmart.com
Walmart,27159384,PQQ30U-00Y00E,http://www.walmart.com/ip/Toshiba-Silver-PX35T-A-All-in-One-Desktop-PC-with-Intel-Core-i3-3120M-Processor-6GB-Memeory-23-Touchscreen-1TB-Hard-Drive-and-Windows-8/27159384,960.13,Walmart.com
Walmart,39875811,90B7000HUS,http://www.walmart.com/ip/Lenovo-Black-Grey-H50-Desktop-PC-with-Intel-Core-i5-4460-Quad-Core-Processor-8GB-Memory-1TB-Hard-Drive-and-Windows-8.1-Monitor-Not-Included/39875811,549.99,Walmart.com
Walmart,43924474,DQ.SV4AA.002,http://www.walmart.com/ip/Acer-Black-Aspire-AZ1-621G-UW11-All-in-One-Desktop-PC-with-Intel-Celeron-N2940-Quad-Core-Processor-4GB-Memory-21.5-Touchscreen-500GB-Hard-Drive-an/43924474,399,Walmart.com
Walmart,43469211,SLC7600,http://www.walmart.com/ip/CyberPowerPC-Black-SLC7600-Desktop-PC-with-Intel-Haswell-Core-i7-4790K-Processor-16GB-Memory-2TB-Hard-Drive-and-Windows-8.1-Monitor-Not-Included/43469211,1375.99,Walmart.com
Walmart,39875805,AX51R2-1438BK,http://www.walmart.com/ip/Dell-Matte-Stealth-Black-Alienware-X51-AX51R2-1438BK-Desktop-PC-with-Intel-Core-i3-4150-Processor-6GB-Memory-1TB-Hard-Drive-and-Windows-8.1-Monitor/39875805,741.99,Circuit City
Walmart,44394662,Cyber PC,http://www.walmart.com/ip/iView-Black-Cyber-PC-Mobile-PC-with-Intel-Bay-Trail-Z3735G-Quad-Core-Processor-2GB-Memory-32GB-Hard-Drive-and-Windows-8.1-Monitor-Not-Included/44394662,129.99,Walmart.com
Walmart,40707546,DT.SRQAA.036,http://www.walmart.com/ip/Acer-Aspire-TC-605-Desktop-Computer-Intel-Core-i5-4460-3.20GHz/40707546,549.99,Walmart.com
Walmart,40707551,DT.SUMAA.011,http://www.walmart.com/ip/Acer-Aspire-XC-603-Desktop-Computer-Intel-Pentium-J2900-2.41GHz/40707551,348.28,Walmart.com
Walmart,42871368,DT.VKWAA.002,http://www.walmart.com/ip/Acer-Veriton-N2120G-W1-Ultra-slim-desktop-1-x-E1-2650-1.45-GHz-RAM-2-GB-HDD-500-GB-Radeon-R3-GigE-WLAN-8/42871368,222.55,Walmart.com
Walmart,44197254,TGMHPR296015RD,http://www.walmart.com/ip/CybertronPC-Hyper-2X960-Desktop-PC-with-Intel-Core-i7-4790K-Quad-Core-Processor-16GB-Memory-128GB-Solid-State-Drive-and-Windows-8.1-Monitor-Not-Inc/44197254,2199.99,Walmart.com
